Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2016","2016","ha","2117000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2016","2016","kg/ha","20508.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2016","2016","t","43417000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2017","2017","ha","2179000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2017","2017","kg/ha","22306.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2017","2017","t","48605000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2018","2018","ha","2142000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2018","2018","kg/ha","23954.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2018","2018","t","51310000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2019","2019","ha","2173000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2019","2019","kg/ha","23097.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2019","2019","t","50190000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2020","2020","ha","2051000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2020","2020","kg/ha","23677.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2020","2020","t","48562000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2021","2021","ha","2248000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2021","2021","kg/ha","24123.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2021","2021","t","54230000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2022","2022","ha","2226000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2022","2022","kg/ha","25236.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2022","2022","t","56176000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2023","2023","ha","2332000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2023","2023","kg/ha","25789.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2023","2023","t","60142000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01510","Potatoes","2024","2024","ha","2322229","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2024","2024","kg/ha","24568.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01510","Potatoes","2024","2024","t","57053344","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2015","2015","ha","5791000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2015","2015","kg/ha","1084.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2015","2015","t","6282000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2016","2016","ha","5762000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2016","2016","kg/ha","1179.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2016","2016","t","6797000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2017","2017","ha","6073820","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2017","2017","kg/ha","1303.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2017","2017","t","7917230","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2018","2018","ha","5977160","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2018","2018","kg/ha","1410.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2018","2018","t","8429850","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2019","2019","ha","6123930","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2019","2019","kg/ha","1511.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2019","2019","t","9255660","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","6856270","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","1330.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2020","2020","t","9123640","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2021","2021","ha","6699760","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","1523.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2021","2021","t","10210010","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2022","2022","ha","7991420","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","1497","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2022","2022","t","11963090","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2023","2023","ha","8851524","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","1428.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2023","2023","t","12643196.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2024","2024","ha","9183186","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","1443.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2024","2024","t","13259142.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2015","2015","ha","43938012","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2015","2015","kg/ha","3601.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2015","2015","t","158254967.78","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2016","2016","ha","43688499","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2016","2016","kg/ha","3752.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2016","2016","t","163947351.09","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2017","2017","ha","43496848","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2017","2017","kg/ha","3811.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2017","2017","t","165796205.79","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2018","2018","ha","44389153","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2018","2018","kg/ha","3976.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2018","2018","t","176493653.91","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2019","2019","ha","43205052","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2019","2019","kg/ha","4052.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2019","2019","t","175071504.27","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2020","2020","ha","45007310","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2020","2020","kg/ha","4059.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2020","2020","t","182702924.12","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2021","2021","ha","46449121","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2021","2021","kg/ha","4203.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2021","2021","t","195241449.38","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2022","2022","ha","45643151","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2022","2022","kg/ha","4238.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2022","2022","t","193473289.35","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2023","2023","ha","48163285","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2023","2023","kg/ha","4313.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2023","2023","t","207753551.26","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2024","2024","ha","50511930","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2024","2024","kg/ha","4313.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2024","2024","t","217867864.16","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2015","2015","ha","31470000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2015","2015","kg/ha","2749.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2015","2015","t","86530000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2016","2016","ha","30420000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2016","2016","kg/ha","3033.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2016","2016","t","92290000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2017","2017","ha","30785230","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2017","2017","kg/ha","3199.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2017","2017","t","98510220","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2018","2018","ha","29650590","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2018","2018","kg/ha","3368.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2018","2018","t","99869520","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2019","2019","ha","29318780","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2019","2019","kg/ha","3533.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2019","2019","t","103596230","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2020","2020","ha","31357020","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2020","2020","kg/ha","3439.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2020","2020","t","107860510","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2021","2021","ha","31125160","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2021","2021","kg/ha","3520.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2021","2021","t","109586500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2022","2022","ha","30458530","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2022","2022","kg/ha","3537.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2022","2022","t","107742070","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2023","2023","ha","31400716","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2023","2023","kg/ha","3520.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2023","2023","t","110553675.31","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0111","Wheat","2024","2024","ha","31832884","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2024","2024","kg/ha","3559","A","Official figure",""
"QCL","Crops and livestock products","356","India","5510","Production","0111","Wheat","2024","2024","t","113292368","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2015","2015","ha","1258180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2015","2015","kg/ha","3708.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2015","2015","t","4665770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2016","2016","ha","1038030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2016","2016","kg/ha","4193.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2016","2016","t","4352610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2017","2017","ha","794000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2017","2017","kg/ha","3928.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2017","2017","t","3119070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2018","2018","ha","802100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2018","2018","kg/ha","4167.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2018","2018","t","3342660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2019","2019","ha","898820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2019","2019","kg/ha","4178.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2019","2019","t","3755720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2020","2020","ha","895980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2020","2020","kg/ha","4150.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2020","2020","t","3719010","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2021","2021","ha","806950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2021","2021","kg/ha","3253.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2021","2021","t","2625600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2022","2022","ha","981370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2022","2022","kg/ha","3858.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2022","2022","t","3786660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2023","2023","ha","1033980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2023","2023","kg/ha","3896.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2023","2023","t","4028680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2024","2024","ha","758790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2024","2024","kg/ha","4127.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2024","2024","t","3131660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","32678310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","10572.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2015","2015","t","345486340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","35106050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","11743.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2016","2016","t","412262180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","33481220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","11083.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2017","2017","t","371096030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","32891580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","11074.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2018","2018","t","364262150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","32916270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","10510.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2019","2019","t","345962110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","33311250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","10760.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2020","2020","t","358447310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","34393800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","11091.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2021","2021","t","381469380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","31851130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","10886.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2022","2022","t","346739460","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","35010950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","11130.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2023","2023","t","389694460","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2024","2024","ha","33547180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","11256.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2024","2024","t","377632690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2015","2015","ha","169160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2015","2015","kg/ha","1898.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2015","2015","t","321120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2016","2016","ha","167140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2016","2016","kg/ha","2044.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2016","2016","t","341770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2017","2017","ha","163090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2017","2017","kg/ha","2070.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2017","2017","t","337680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2018","2018","ha","157830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2018","2018","kg/ha","1666.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2018","2018","t","262970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2019","2019","ha","188180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2019","2019","kg/ha","2001.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2019","2019","t","376660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2020","2020","ha","205990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2020","2020","kg/ha","1054","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2020","2020","t","217110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2021","2021","ha","268310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2021","2021","kg/ha","1300.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2021","2021","t","348860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2022","2022","ha","199510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2022","2022","kg/ha","1041.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2022","2022","t","207700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2023","2023","ha","231480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2023","2023","kg/ha","1917.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2023","2023","t","443890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0118","Millet","2024","2024","ha","172800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0118","Millet","2024","2024","kg/ha","1845.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2024","2024","t","318900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2015","2015","ha","426710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2015","2015","kg/ha","46900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2015","2015","t","20012720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2016","2016","ha","419943","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2016","2016","kg/ha","48640.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2016","2016","t","20426359","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2017","2017","ha","422690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2017","2017","kg/ha","48388.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2017","2017","t","20453430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2018","2018","ha","410670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2018","2018","kg/ha","49727.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2018","2018","t","20421560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2019","2019","ha","379320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2019","2019","kg/ha","50752.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2019","2019","t","19251320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2020","2020","ha","368960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2020","2020","kg/ha","51636.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2020","2020","t","19051790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2021","2021","ha","376200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2021","2021","kg/ha","49752.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2021","2021","t","18717000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2022","2022","ha","371590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2022","2022","kg/ha","49077.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2022","2022","t","18236860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2023","2023","ha","388580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2023","2023","kg/ha","51449.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2023","2023","t","19992090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01510","Potatoes","2024","2024","ha","374500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01510","Potatoes","2024","2024","kg/ha","50899.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01510","Potatoes","2024","2024","t","19061860","A","Official figure",""
